date,time_social_media,time_video_streaming,time_gaming,time_productivity,time_education,time_news,time_shopping,time_communication,time_other,compulsive_check_count,tab_switch_frequency,late_night_ratio,active_idle_ratio,avg_session_length_min,daily_goal,goal_alignment_score,mood_score,stress_score,sleep_quality,user_id,risk_score,risk_level
2026-05-22,123.1,17.5,19.1,80.7,64.2,11.8,18.0,40.3,21.2,31,15.66,0.515,0.487,21.2,work,0.476,5.0,4.0,5.0,user_0118,0.6474,high
2026-05-23,64.1,38.4,0.7,128.7,47.4,23.0,13.2,24.5,8.6,42,12.96,0.108,0.782,3.4,entertainment,0.369,2.0,4.0,3.0,user_0118,0.6921,high
2026-05-24,32.6,39.1,5.7,104.6,119.1,13.6,13.3,35.2,16.5,8,4.13,0.19,0.55,15.7,work,0.743,3.0,4.0,4.0,user_0118,0.3437,moderate
2026-05-25,83.3,93.4,25.5,160.0,29.9,23.6,10.4,28.0,13.8,33,5.12,0.277,0.421,10.3,work,0.484,2.0,4.0,3.0,user_0118,0.7977,critical
2026-05-26,55.8,73.5,14.2,206.0,171.3,27.8,17.5,28.3,24.1,25,3.23,0.171,0.582,16.3,study,0.724,2.0,3.0,4.0,user_0118,0.5215,high
2026-05-27,30.9,67.0,2.3,163.0,46.3,20.4,3.3,39.7,7.3,19,2.26,0.135,0.735,21.1,study,0.676,3.0,5.0,2.0,user_0118,0.5976,high
2026-05-28,58.4,58.4,24.2,151.1,69.3,16.8,10.8,44.9,16.3,31,5.93,0.116,0.664,19.2,study,0.61,3.0,4.0,3.0,user_0118,0.6524,high
2026-05-29,44.9,62.6,10.7,146.7,99.4,13.0,0.5,24.8,22.1,4,23.45,0.112,0.671,22.4,work,0.676,3.0,3.0,3.0,user_0118,0.4259,moderate
2026-05-30,54.5,44.2,27.6,96.0,65.0,14.0,0.8,17.2,6.1,16,25.4,0.336,0.72,11.5,work,0.56,3.0,4.0,3.0,user_0118,0.5988,high
2026-05-31,99.4,59.4,17.1,128.4,87.4,29.8,15.4,37.6,7.2,5,11.18,0.076,0.658,23.7,study,0.551,2.0,2.0,5.0,user_0118,0.3626,moderate
2026-06-01,78.4,28.2,11.9,108.0,130.6,24.4,8.0,41.8,12.2,16,8.8,0.507,0.464,19.5,relax,0.332,2.0,4.0,3.0,user_0118,0.6625,high
2026-06-02,64.5,94.2,7.5,40.6,74.1,16.2,10.6,23.3,5.9,46,20.46,0.557,0.528,19.3,study,0.408,3.0,4.0,2.0,user_0118,0.9382,critical
2026-06-03,92.6,45.3,29.1,72.9,67.3,18.2,8.3,28.0,24.1,33,18.62,0.096,0.604,20.5,relax,0.544,4.0,3.0,3.0,user_0118,0.6979,high
2026-06-04,44.6,35.4,25.2,34.9,159.9,28.5,3.1,25.5,12.4,37,23.46,0.61,0.534,22.9,study,0.649,2.0,4.0,3.0,user_0118,0.7506,critical
2026-06-05,50.9,30.9,26.2,122.4,91.7,10.5,5.6,25.6,19.5,30,17.27,0.296,0.844,13.7,relax,0.335,1.0,5.0,2.0,user_0118,0.7759,critical
2026-06-06,72.1,74.8,32.0,38.3,41.4,24.6,5.6,34.3,12.1,43,14.0,0.178,0.608,15.9,study,0.308,2.0,5.0,2.0,user_0118,0.9056,critical
2026-06-07,81.6,90.7,13.4,53.1,108.9,21.0,6.0,43.7,6.3,10,2.2,0.187,0.824,12.7,entertainment,0.534,1.0,3.0,3.0,user_0118,0.5899,high
2026-06-08,27.5,85.9,28.2,101.2,132.9,6.7,4.3,18.9,13.6,5,23.16,0.048,0.769,20.2,relax,0.377,3.0,3.0,4.0,user_0118,0.417,moderate
2026-06-09,26.0,41.9,13.3,137.0,75.4,24.4,5.8,16.2,6.8,16,2.0,0.081,0.493,22.1,work,0.723,1.0,4.0,2.0,user_0118,0.5277,high
2026-06-10,78.6,49.3,21.5,195.6,68.3,8.6,4.1,44.7,15.9,8,6.24,0.32,0.754,15.1,study,0.638,3.0,3.0,4.0,user_0118,0.4765,moderate
2026-06-11,132.9,74.0,27.0,71.5,121.0,15.5,9.9,16.9,20.7,42,25.68,0.419,0.657,24.3,study,0.451,2.0,3.0,4.0,user_0118,0.84,critical
2026-06-12,50.7,139.8,17.1,137.4,75.2,22.8,3.0,43.2,23.0,14,10.63,0.428,0.691,11.5,entertainment,0.494,1.0,3.0,3.0,user_0118,0.6947,high
2026-06-13,140.2,65.0,28.3,47.8,78.1,9.5,3.4,18.6,15.6,17,23.52,0.143,0.476,5.1,study,0.35,3.0,5.0,2.0,user_0118,0.826,critical
2026-06-14,105.1,56.1,23.2,97.5,94.1,28.3,19.4,36.3,9.6,15,17.08,0.229,0.486,10.0,entertainment,0.49,3.0,4.0,3.0,user_0118,0.6571,high
2026-06-15,28.4,33.6,40.1,167.5,107.8,15.3,18.3,12.6,9.9,47,3.4,0.373,0.634,7.3,work,0.729,3.0,3.0,3.0,user_0118,0.6894,high
2026-06-16,131.0,80.8,35.7,81.0,118.0,15.9,16.2,38.7,13.0,22,6.77,0.471,0.472,20.8,study,0.446,3.0,4.0,3.0,user_0118,0.8459,critical
2026-06-17,84.8,27.5,17.0,89.4,61.7,29.5,19.0,18.0,22.6,5,28.53,0.552,0.64,6.7,relax,0.461,2.0,4.0,2.0,user_0118,0.6754,high
2026-06-18,55.9,21.7,20.9,135.4,146.0,25.4,2.9,21.5,7.9,52,19.66,0.153,0.712,14.2,study,0.741,1.0,5.0,2.0,user_0118,0.7336,high
2026-06-19,40.5,50.1,33.1,71.9,74.9,27.3,11.3,35.2,12.9,48,29.44,0.33,0.506,16.2,study,0.543,3.0,4.0,2.0,user_0118,0.8207,critical
2026-06-20,37.3,56.3,16.1,98.7,101.4,18.7,5.8,17.2,13.0,23,9.51,0.185,0.49,3.2,relax,0.354,2.0,3.0,3.0,user_0118,0.5996,high
2026-06-21,77.9,53.3,9.4,170.9,92.9,28.0,1.5,17.0,20.4,32,4.34,0.093,0.476,13.6,study,0.652,3.0,4.0,2.0,user_0118,0.7211,high
2026-06-22,146.3,30.0,42.2,115.2,33.0,21.8,19.8,33.8,18.2,16,23.08,0.347,0.799,5.3,study,0.404,2.0,4.0,2.0,user_0118,0.8338,critical
2026-06-23,72.2,93.7,22.2,175.1,144.4,12.0,18.3,42.4,18.1,46,14.03,0.15,0.431,20.3,study,0.629,2.0,3.0,3.0,user_0118,0.7585,critical
2026-06-24,35.2,49.1,15.8,71.7,77.8,25.0,10.2,20.6,15.4,56,9.69,0.25,0.484,14.6,study,0.599,3.0,4.0,3.0,user_0118,0.6844,high
2026-06-25,118.3,62.7,27.0,193.4,40.8,12.0,7.1,19.4,20.6,8,15.38,0.617,0.526,21.8,work,0.53,3.0,4.0,2.0,user_0118,0.8015,critical
2026-06-26,91.4,41.4,30.9,64.7,91.6,14.3,15.0,14.1,23.4,5,28.24,0.573,0.715,18.4,study,0.488,2.0,3.0,3.0,user_0118,0.6351,high
2026-06-27,44.6,50.8,56.5,145.9,119.0,8.7,7.6,18.4,21.7,20,17.75,0.505,0.768,21.7,entertainment,0.364,1.0,5.0,3.0,user_0118,0.7414,high
2026-06-28,66.1,79.9,13.6,176.6,107.4,20.1,2.0,37.4,22.3,29,15.21,0.264,0.735,22.6,work,0.64,1.0,4.0,4.0,user_0118,0.6135,high
2026-06-29,117.0,86.6,12.2,213.9,18.1,13.4,14.7,29.0,20.1,20,28.45,0.303,0.718,8.2,work,0.518,2.0,4.0,3.0,user_0118,0.7363,high
2026-06-30,62.4,141.3,37.2,105.0,110.2,6.2,8.4,18.8,22.1,16,29.95,0.52,0.59,23.0,entertainment,0.528,2.0,4.0,3.0,user_0118,0.7839,critical
2026-07-01,101.7,122.9,60.6,55.6,106.6,14.5,12.0,37.3,14.3,6,25.52,0.467,0.627,7.1,entertainment,0.638,1.0,4.0,3.0,user_0118,0.762,critical
2026-05-03,89.7,16.9,4.6,185.1,88.8,20.4,2.2,38.6,14.0,26,15.91,0.262,0.767,18.1,work,0.711,3.0,2.0,3.0,user_0119,0.5796,high
2026-05-04,39.3,109.0,28.9,153.0,142.8,16.4,17.5,34.6,16.5,18,8.55,0.071,0.411,18.6,entertainment,0.375,2.0,3.0,3.0,user_0119,0.6232,high
2026-05-05,60.9,54.0,15.4,67.1,76.7,17.0,10.4,10.9,9.5,31,13.51,0.348,0.458,4.1,work,0.525,3.0,3.0,2.0,user_0119,0.7649,critical
2026-05-06,38.7,116.5,30.8,82.9,39.2,29.7,10.9,29.6,18.4,48,16.01,0.466,0.538,20.6,entertainment,0.604,3.0,2.0,3.0,user_0119,0.8136,critical
2026-05-07,125.9,50.4,11.7,91.8,20.3,17.1,10.2,38.9,21.2,33,14.56,0.402,0.651,23.0,work,0.374,1.0,4.0,3.0,user_0119,0.8309,critical
2026-05-08,124.7,36.4,35.7,131.8,74.2,6.6,5.3,27.4,6.9,23,27.07,0.59,0.736,12.0,entertainment,0.489,2.0,4.0,3.0,user_0119,0.8118,critical
2026-05-09,19.9,52.3,27.6,60.7,111.2,12.8,11.7,36.9,24.0,12,19.17,0.35,0.621,18.9,work,0.633,4.0,3.0,3.0,user_0119,0.5145,high
2026-05-10,75.0,74.0,23.7,123.6,39.9,15.3,16.2,28.2,8.9,26,19.05,0.481,0.406,5.3,study,0.486,2.0,4.0,3.0,user_0119,0.7626,critical
2026-05-11,41.6,42.3,20.8,33.0,79.5,8.8,10.4,25.2,11.7,14,9.02,0.184,0.669,17.9,relax,0.482,4.0,5.0,2.0,user_0119,0.6207,high
2026-05-12,41.5,79.8,1.5,124.1,159.1,8.2,10.6,37.5,15.3,21,6.65,0.441,0.83,6.5,study,0.697,2.0,3.0,2.0,user_0119,0.6794,high
2026-05-13,66.2,70.6,3.7,69.7,56.7,8.0,15.9,37.9,21.3,14,21.11,0.31,0.782,8.1,entertainment,0.526,2.0,4.0,3.0,user_0119,0.5965,high
2026-05-14,82.7,61.4,34.0,132.0,86.9,18.5,2.2,35.1,16.1,49,6.85,0.273,0.656,7.7,relax,0.449,3.0,3.0,3.0,user_0119,0.8081,critical
2026-05-15,80.0,21.7,8.8,191.5,51.9,25.9,5.8,21.0,10.2,30,19.69,0.448,0.428,12.1,study,0.688,3.0,5.0,3.0,user_0119,0.6858,high
2026-05-16,60.7,22.0,4.2,27.9,29.0,20.2,13.1,31.5,23.5,37,29.04,0.416,0.542,7.7,relax,0.604,2.0,3.0,4.0,user_0119,0.6013,high
2026-05-17,137.1,77.9,39.9,161.5,110.9,12.2,19.2,38.0,7.4,24,12.96,0.669,0.746,10.0,work,0.517,2.0,3.0,4.0,user_0119,0.8163,critical
2026-05-18,50.9,73.5,29.2,40.5,83.4,5.7,11.6,22.5,12.7,10,11.9,0.128,0.508,12.3,relax,0.553,2.0,3.0,2.0,user_0119,0.6096,high
2026-05-19,70.1,54.5,24.9,155.6,92.5,28.6,11.9,39.4,16.1,12,2.39,0.111,0.693,24.1,study,0.624,2.0,4.0,3.0,user_0119,0.5434,high
2026-05-20,79.3,61.0,8.6,188.0,19.7,28.2,18.1,24.0,24.5,36,23.15,0.263,0.828,8.1,work,0.582,3.0,3.0,2.0,user_0119,0.7921,critical
2026-05-21,43.1,65.3,30.7,102.5,71.0,25.3,16.7,34.6,20.9,35,6.79,0.36,0.688,4.9,entertainment,0.445,2.0,3.0,4.0,user_0119,0.6661,high
2026-05-22,40.7,77.7,42.1,41.7,39.5,29.1,10.3,32.5,8.2,43,18.25,0.408,0.629,4.9,work,0.336,1.0,5.0,3.0,user_0119,0.8529,critical
2026-05-23,51.4,29.4,30.6,132.2,35.1,20.1,9.6,24.8,21.2,16,11.39,0.353,0.806,24.5,entertainment,0.4,3.0,4.0,3.0,user_0119,0.6096,high
2026-05-24,55.5,29.7,15.2,52.7,123.5,14.2,4.3,15.4,17.2,21,16.27,0.465,0.457,24.7,relax,0.363,2.0,4.0,3.0,user_0119,0.6543,high
2026-05-25,115.3,49.9,27.6,157.8,52.3,7.1,15.6,13.1,14.9,47,17.34,0.133,0.54,19.6,work,0.522,3.0,3.0,2.0,user_0119,0.8631,critical
2026-05-26,78.5,40.3,33.3,148.7,157.4,13.7,15.7,24.3,21.1,21,22.83,0.149,0.572,6.4,study,0.668,3.0,4.0,4.0,user_0119,0.5345,high
2026-05-27,37.1,57.9,44.3,69.0,109.6,12.3,9.2,24.0,5.4,23,18.58,0.134,0.722,17.8,entertainment,0.438,2.0,5.0,3.0,user_0119,0.6449,high
2026-05-28,129.5,87.6,33.2,181.2,125.4,23.1,0.2,29.6,10.0,28,11.65,0.174,0.55,17.2,study,0.551,2.0,3.0,4.0,user_0119,0.7154,high
2026-05-29,82.9,92.0,14.8,44.7,39.3,20.8,1.6,34.2,15.8,10,10.03,0.584,0.405,5.1,work,0.307,3.0,4.0,2.0,user_0119,0.8062,critical
2026-05-30,69.7,57.5,5.6,84.8,115.5,15.5,3.7,35.7,24.8,31,15.62,0.404,0.845,23.0,study,0.601,3.0,4.0,3.0,user_0119,0.7052,high
2026-05-31,58.7,94.0,12.3,148.5,112.5,11.8,16.8,24.0,9.4,5,2.68,0.31,0.424,12.0,entertainment,0.387,3.0,3.0,3.0,user_0119,0.5785,high
2026-06-01,100.1,70.3,30.4,78.0,96.7,13.5,3.6,44.6,22.3,8,16.29,0.351,0.478,8.7,study,0.465,2.0,4.0,3.0,user_0119,0.665,high
2026-06-02,71.5,59.8,4.7,100.8,38.5,26.8,9.8,29.6,21.8,26,16.97,0.188,0.547,24.9,relax,0.494,1.0,4.0,3.0,user_0119,0.6452,high
2026-06-03,83.8,27.3,21.0,234.3,97.1,5.9,15.8,42.9,8.6,10,19.41,0.516,0.52,14.9,work,0.715,2.0,5.0,3.0,user_0119,0.6024,high
2026-06-04,40.7,18.1,6.2,73.6,90.9,23.7,3.1,21.4,19.3,23,2.81,0.334,0.418,3.2,work,0.717,3.0,4.0,3.0,user_0119,0.5363,high
2026-06-05,96.8,73.8,8.8,157.5,50.4,9.3,4.5,43.9,9.3,11,12.55,0.484,0.471,24.8,study,0.537,2.0,2.0,4.0,user_0119,0.5696,high
2026-06-06,106.6,61.7,29.6,176.4,69.2,22.9,12.4,15.5,8.4,38,4.15,0.349,0.688,7.2,work,0.554,4.0,3.0,3.0,user_0119,0.824,critical
2026-06-07,24.7,130.8,32.7,130.2,93.6,26.0,9.8,14.8,20.9,20,2.98,0.311,0.652,24.3,relax,0.457,2.0,3.0,3.0,user_0119,0.6882,high
2026-06-08,92.5,90.5,26.8,102.6,44.3,11.9,0.7,30.7,6.4,34,11.62,0.324,0.815,15.4,work,0.412,3.0,3.0,3.0,user_0119,0.8243,critical
2026-06-09,95.4,55.7,21.0,41.7,110.4,29.3,15.0,12.5,17.0,11,5.06,0.122,0.454,24.2,work,0.469,2.0,3.0,3.0,user_0119,0.5812,high
2026-06-10,47.6,64.8,13.0,142.0,91.2,24.2,11.8,30.7,14.7,22,25.24,0.357,0.407,23.8,relax,0.35,1.0,4.0,2.0,user_0119,0.7398,high
2026-06-11,62.6,21.4,6.4,159.0,50.6,28.8,2.4,22.9,9.3,18,2.45,0.382,0.434,6.7,work,0.699,2.0,3.0,3.0,user_0119,0.5409,high
2026-06-12,27.5,71.4,9.6,46.3,42.8,10.5,16.8,38.1,16.2,11,12.66,0.392,0.805,15.1,work,0.451,3.0,3.0,4.0,user_0119,0.4757,moderate
2026-06-13,140.3,73.1,34.8,110.1,163.1,6.2,1.8,32.8,10.6,47,28.87,0.595,0.403,16.6,study,0.524,4.0,3.0,2.0,user_0119,1.0,critical
2026-06-14,37.5,86.6,28.9,102.1,91.2,5.4,7.7,13.1,18.5,34,4.46,0.413,0.48,8.2,study,0.558,1.0,5.0,2.0,user_0119,0.8441,critical
2026-06-15,65.0,39.9,27.5,70.1,26.1,24.5,16.5,26.6,18.9,20,6.05,0.512,0.709,10.1,work,0.421,2.0,5.0,2.0,user_0119,0.7813,critical
2026-06-16,20.7,40.3,30.5,147.1,66.2,14.4,4.9,20.6,18.5,25,10.46,0.307,0.706,15.5,work,0.7,2.0,2.0,3.0,user_0119,0.5551,high
2026-06-17,127.8,40.3,26.1,149.0,117.0,21.6,2.3,14.5,17.3,14,25.79,0.306,0.54,12.0,study,0.578,2.0,3.0,3.0,user_0119,0.6602,high
2026-06-18,52.9,25.5,21.6,33.8,117.7,23.2,16.6,18.8,19.8,8,13.04,0.491,0.585,9.5,study,0.602,3.0,4.0,3.0,user_0119,0.5442,high
2026-06-19,74.2,14.1,5.3,160.8,147.4,7.5,7.7,31.1,17.9,27,20.04,0.221,0.578,16.6,study,0.767,4.0,3.0,3.0,user_0119,0.5568,high
2026-06-20,123.5,64.0,11.6,186.4,63.4,16.1,7.5,27.4,6.2,23,17.18,0.067,0.538,3.8,study,0.556,3.0,4.0,2.0,user_0119,0.7531,critical
2026-06-21,52.4,43.9,32.6,172.4,78.7,17.7,16.6,22.3,12.8,36,9.02,0.543,0.499,12.3,work,0.661,3.0,3.0,2.0,user_0119,0.822,critical
2026-06-22,135.3,88.5,34.6,143.5,56.1,25.4,8.7,16.6,5.6,44,3.26,0.589,0.438,5.2,work,0.436,2.0,4.0,2.0,user_0119,1.0,critical
2026-06-23,89.0,63.3,36.4,133.1,88.8,8.8,12.5,13.5,7.1,17,4.69,0.549,0.768,22.2,study,0.54,2.0,4.0,3.0,user_0119,0.7399,high
2026-06-24,93.2,26.1,14.0,67.9,67.0,22.1,8.5,44.7,13.8,42,29.28,0.112,0.428,13.5,work,0.503,2.0,3.0,3.0,user_0119,0.7069,high
2026-06-25,81.4,93.4,4.8,106.8,67.3,24.8,5.2,38.1,20.7,27,7.88,0.301,0.713,11.0,entertainment,0.508,2.0,5.0,2.0,user_0119,0.8155,critical
2026-06-26,95.0,97.0,33.2,68.6,111.1,20.2,10.5,20.2,19.8,41,21.7,0.23,0.791,7.6,entertainment,0.556,2.0,3.0,3.0,user_0119,0.8399,critical
2026-06-27,66.0,59.6,24.4,139.5,47.5,13.0,18.4,32.3,18.2,48,29.72,0.22,0.583,12.3,relax,0.445,2.0,3.0,2.0,user_0119,0.8317,critical
2026-06-28,35.2,45.0,32.0,124.3,91.1,17.0,7.2,26.3,17.1,29,11.76,0.381,0.789,9.5,work,0.657,2.0,3.0,3.0,user_0119,0.6437,high
2026-06-29,31.3,54.3,11.6,62.4,106.6,22.7,18.7,43.6,15.8,38,8.68,0.058,0.446,16.5,relax,0.365,3.0,4.0,3.0,user_0119,0.6581,high
2026-06-30,56.2,24.2,16.3,62.3,125.8,29.3,11.2,10.8,20.4,43,4.2,0.511,0.529,23.3,work,0.66,1.0,3.0,3.0,user_0119,0.7226,high
2026-07-01,80.7,98.2,18.9,64.6,82.2,19.4,16.4,25.4,17.7,52,14.01,0.163,0.753,9.3,work,0.426,2.0,5.0,3.0,user_0119,0.829,critical
2026-05-03,112.5,125.4,28.1,152.3,67.9,28.7,1.9,41.7,10.0,25,19.72,0.17,0.543,3.9,entertainment,0.547,3.0,4.0,4.0,user_0120,0.7214,high
2026-05-04,92.4,116.0,44.6,135.5,63.1,13.0,4.4,13.8,24.4,29,26.89,0.108,0.739,17.0,entertainment,0.56,1.0,5.0,3.0,user_0120,0.8039,critical
2026-05-05,101.3,85.2,8.4,142.5,132.2,15.7,11.1,31.7,6.2,32,5.85,0.526,0.431,23.8,study,0.585,4.0,4.0,3.0,user_0120,0.8221,critical
2026-05-06,74.3,61.3,14.1,100.5,169.8,18.3,19.7,35.2,13.8,28,25.7,0.316,0.713,13.7,study,0.644,1.0,4.0,2.0,user_0120,0.7589,critical
2026-05-07,111.3,35.8,6.1,41.8,137.2,8.5,14.9,15.9,17.4,28,10.22,0.411,0.846,13.4,study,0.539,1.0,4.0,3.0,user_0120,0.731,high
2026-05-08,97.8,30.0,36.6,133.4,96.3,24.9,13.6,41.4,8.5,7,16.66,0.129,0.664,17.2,study,0.583,2.0,2.0,3.0,user_0120,0.5253,high
2026-05-09,116.9,78.9,5.3,90.8,131.7,18.5,6.1,32.2,12.4,21,27.67,0.08,0.79,20.4,study,0.525,3.0,4.0,3.0,user_0120,0.6717,high
2026-05-10,80.7,89.3,26.5,89.5,124.9,20.9,6.3,25.2,9.2,39,3.73,0.238,0.463,4.8,relax,0.478,1.0,3.0,3.0,user_0120,0.808,critical
2026-05-11,130.3,25.9,37.4,223.0,28.3,9.5,0.4,20.6,8.5,38,20.41,0.346,0.435,9.1,work,0.565,2.0,4.0,3.0,user_0120,0.8375,critical
2026-05-12,61.0,60.4,8.8,68.8,152.9,12.4,17.5,27.9,19.7,41,7.07,0.497,0.675,16.8,study,0.63,3.0,4.0,3.0,user_0120,0.774,critical
2026-05-13,81.2,87.7,34.7,149.6,171.2,12.8,12.8,33.5,21.9,20,23.24,0.242,0.698,20.8,study,0.612,1.0,4.0,4.0,user_0120,0.6188,high
2026-05-14,32.0,80.8,14.4,73.2,28.2,19.1,15.9,36.0,9.2,46,19.76,0.376,0.484,7.9,relax,0.556,1.0,3.0,4.0,user_0120,0.6621,high
2026-05-15,33.2,16.9,18.7,86.4,104.3,21.4,17.3,18.1,11.0,36,16.28,0.32,0.745,18.5,study,0.735,2.0,4.0,4.0,user_0120,0.5438,high
2026-05-16,74.8,63.4,4.9,234.3,58.4,8.6,6.7,38.7,10.4,6,16.17,0.041,0.419,10.4,work,0.672,2.0,4.0,3.0,user_0120,0.4695,moderate
2026-05-17,16.9,100.0,15.6,94.7,55.8,20.2,14.8,26.5,6.2,19,10.46,0.413,0.652,22.6,entertainment,0.468,2.0,3.0,4.0,user_0120,0.5555,high
2026-05-18,27.8,53.0,1.5,70.5,169.7,12.9,0.2,39.7,17.5,32,14.18,0.312,0.735,23.3,study,0.745,3.0,3.0,3.0,user_0120,0.5865,high
2026-05-19,77.4,80.7,20.7,89.1,62.0,5.3,10.8,22.0,9.3,15,4.61,0.197,0.846,13.0,entertainment,0.542,4.0,5.0,3.0,user_0120,0.6407,high
2026-05-20,32.3,50.4,8.7,89.1,26.2,11.2,17.6,39.1,19.4,38,5.3,0.282,0.8,9.9,study,0.558,4.0,3.0,4.0,user_0120,0.5845,high
2026-05-21,33.2,45.1,23.9,56.5,31.1,5.7,15.7,19.5,20.8,36,7.98,0.282,0.839,11.6,work,0.462,3.0,3.0,3.0,user_0120,0.6795,high
2026-05-22,46.9,90.6,8.1,188.9,105.0,11.7,0.5,32.2,11.8,21,6.7,0.385,0.723,15.5,study,0.669,1.0,5.0,2.0,user_0120,0.7262,high
2026-05-23,92.3,102.9,38.0,49.1,51.9,20.0,18.5,38.9,24.1,46,11.25,0.566,0.41,21.2,entertainment,0.698,2.0,4.0,3.0,user_0120,0.9171,critical
2026-05-24,38.8,47.8,32.7,118.0,46.9,27.0,0.3,13.7,19.1,36,19.05,0.183,0.686,16.6,study,0.58,2.0,4.0,4.0,user_0120,0.6014,high
2026-05-25,111.9,37.1,15.0,113.1,123.1,14.7,17.8,28.9,8.5,10,5.54,0.143,0.703,18.8,entertainment,0.41,1.0,3.0,4.0,user_0120,0.5059,high
2026-05-26,71.3,58.6,21.5,151.2,138.8,5.7,13.6,31.8,6.7,41,7.91,0.285,0.645,4.7,study,0.657,2.0,4.0,3.0,user_0120,0.7539,critical
2026-05-27,116.0,110.2,9.6,123.6,72.7,28.7,7.7,43.8,21.7,23,5.37,0.603,0.554,16.8,entertainment,0.546,2.0,5.0,3.0,user_0120,0.8531,critical
2026-05-28,69.3,70.1,50.6,75.0,133.2,8.7,8.1,26.3,18.3,45,6.76,0.751,0.649,15.2,study,0.523,1.0,4.0,4.0,user_0120,0.8586,critical
2026-05-29,43.2,113.9,40.7,78.6,116.3,9.6,13.4,21.4,15.3,14,19.63,0.366,0.58,9.0,entertainment,0.504,1.0,3.0,3.0,user_0120,0.6743,high
2026-05-30,54.1,63.7,35.4,125.3,29.9,20.7,14.4,22.2,6.8,21,22.71,0.362,0.72,22.2,entertainment,0.497,1.0,5.0,2.0,user_0120,0.7669,critical
2026-05-31,37.3,155.1,0.5,104.4,69.3,14.8,7.9,25.0,23.3,8,20.27,0.537,0.531,15.0,entertainment,0.526,2.0,4.0,2.0,user_0120,0.7384,high
2026-06-01,125.1,56.0,3.8,105.7,126.8,22.7,6.0,38.1,19.4,40,9.49,0.179,0.594,5.7,work,0.557,2.0,2.0,3.0,user_0120,0.7655,critical
2026-06-02,30.3,70.7,26.1,221.0,121.3,24.1,19.1,15.8,24.8,17,9.59,0.105,0.423,13.1,work,0.729,3.0,4.0,4.0,user_0120,0.4475,moderate
2026-06-03,25.3,72.9,2.0,180.0,103.2,14.4,8.4,29.1,13.6,32,13.7,0.529,0.798,4.0,work,0.739,1.0,3.0,3.0,user_0120,0.6567,high
2026-06-04,73.9,76.0,25.7,74.2,96.3,6.9,0.0,33.3,13.1,33,22.48,0.451,0.416,16.6,study,0.493,4.0,4.0,4.0,user_0120,0.7274,high
2026-06-05,76.3,71.4,19.1,200.3,44.1,20.9,5.9,41.5,9.9,25,11.52,0.391,0.59,5.7,study,0.594,2.0,3.0,3.0,user_0120,0.6992,high
2026-06-06,86.2,89.1,38.1,36.7,86.5,14.2,14.9,21.1,14.3,5,3.55,0.395,0.603,20.4,study,0.366,2.0,4.0,3.0,user_0120,0.6851,high
2026-06-07,35.2,23.0,26.1,68.6,73.7,9.9,6.2,29.8,13.2,42,2.94,0.48,0.534,5.8,relax,0.372,2.0,4.0,4.0,user_0120,0.6804,high
2026-06-08,22.6,70.6,29.5,174.8,164.2,9.3,12.2,35.5,20.0,30,25.59,0.402,0.433,10.1,study,0.734,3.0,4.0,3.0,user_0120,0.6641,high
2026-06-09,32.9,73.2,2.1,160.2,39.5,21.1,8.7,21.4,14.8,46,5.98,0.402,0.436,12.8,work,0.649,1.0,3.0,2.0,user_0120,0.7777,critical
2026-06-10,84.7,27.8,25.7,90.1,54.1,17.4,14.8,36.0,9.1,32,20.99,0.065,0.532,19.3,study,0.511,2.0,3.0,4.0,user_0120,0.578,high
2026-06-11,42.5,128.3,37.7,63.7,36.1,30.0,10.1,19.5,20.2,31,6.56,0.293,0.443,22.7,entertainment,0.676,3.0,2.0,4.0,user_0120,0.6621,high
2026-06-12,111.1,27.8,16.4,64.7,62.1,29.8,16.7,32.9,22.4,5,18.02,0.189,0.507,9.2,study,0.45,3.0,3.0,4.0,user_0120,0.4691,moderate
2026-06-13,30.2,61.7,7.1,89.8,30.1,19.5,19.9,38.2,14.5,31,7.29,0.115,0.793,22.3,study,0.548,1.0,2.0,3.0,user_0120,0.575,high
2026-06-14,38.4,37.4,3.4,53.6,78.9,8.5,19.8,42.8,15.3,14,17.67,0.102,0.793,24.3,study,0.626,3.0,4.0,2.0,user_0120,0.5316,high
2026-06-15,37.0,80.3,7.3,92.7,125.7,16.4,14.1,44.3,24.9,10,5.93,0.109,0.441,15.8,entertainment,0.363,3.0,3.0,4.0,user_0120,0.4391,moderate
2026-06-16,105.9,56.3,30.8,245.3,36.4,14.7,19.7,11.3,19.5,34,16.13,0.15,0.816,24.3,work,0.593,2.0,3.0,3.0,user_0120,0.743,high
2026-06-17,101.9,29.4,45.6,54.4,123.4,28.8,18.4,25.5,11.3,23,14.66,0.502,0.583,13.6,entertainment,0.499,2.0,3.0,4.0,user_0120,0.678,high
2026-06-18,38.3,55.3,3.5,89.6,80.7,9.4,11.2,18.0,12.8,15,8.22,0.152,0.492,17.9,study,0.637,2.0,4.0,4.0,user_0120,0.4183,moderate
2026-06-19,27.3,119.9,39.7,77.5,97.8,10.9,17.5,14.8,12.6,21,12.89,0.56,0.47,19.5,entertainment,0.516,3.0,5.0,3.0,user_0120,0.7682,critical
2026-06-20,60.1,46.9,37.8,134.8,158.7,21.2,19.4,17.3,9.1,7,24.11,0.275,0.407,10.7,study,0.669,2.0,3.0,2.0,user_0120,0.6015,high
